Sales_organisation_cd,APPLE_ID,CUST_ID,Legal Name,price_grp_cd,AUTH_DESCRIPTION,Billing_Block_Cd,Order_Block_Cd,Delivery_Block_Cd,Posting_Block_Cd,Sales_Block_Cd,Marked_For_Delete_Ind,Acct_Status_Cd
1510,1320403,1034065,"""JIANCHANGXIAN DINGHUA DIANZI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1320515,1035713,"""YULINSHI XINLE SHANGMAO YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1320520,1033946,"""SHENYANG DONGFANG TONGYONG DIANXIN""",RB,,,ZB,,,,N,INACTIVE
1510,1320521,1033931,"""ZHIJIANG CHENGXIN KEJI FAZHAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1320532,1033952,"""CANGZHOU XUNLIAN SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1320535,1033526,"""JINAN HENGZHENG WEIYE KEJI YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1320546,1033522,"""SHENZHENSHI YIPINGFANG SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1320547,1033966,"""WUZHOUSHI JIAYUE TONGXIN""",RB,,,ZB,,,,N,ACTIVE
1510,1320601,1034604,"""CHISHUISHI XUNJIE TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, IPAD, IPHONE, IPOD, WATCH, WATCH SPORT",,ZB,,,,Y,INACTIVE
1510,1320608,1033976,"""LONGSHAN XIANGYOU TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1320622,1034057,"""XIUSHAN JINPENG TONGXIN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321029,1033968,"""PUYANGSHI ZHINENG SHIDAI SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1321030,1034913,"""QINHUANGDAO SHENGLIAN TONGXIN""",RB,,,ZB,,,,N,INACTIVE
1510,1321057,1034357,"""WULUMUQISHI SHENGSHENOU""",RB,,,ZB,,,,Y,INACTIVE
1510,1321123,1035458,"""NANXIAN LIANCHENG TONGXUN SHEBEI""",RB,,,ZB,,,,N,ACTIVE
1510,1321140,1034898,"""SHIMENXIAN ZHONGYI SHUMA CHANPIN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321193,1035587,"""FUJIAN XINJIA TOUZI YOUXIAN GONGSI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321249,1035581,"""JINCHENGSHI XINXIN HONGYUAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321626,1035571,"""TANGHE JIULONG SHUMA TONGXIN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321641,1036179,"""NINGYUANXIAN HENGBO DIANZI YOUXIAN""",RB,,,ZB,,,,N,INACTIVE
1510,1321699,1035606,"""GUANGXI LUZHAI SHENGSHI TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1321816,1034365,"""BEIJING SHENXINYE KEMAO YOUXIAN""",RB,"ACCESSORIES, BEATS PRODUCTS, HOMEPOD",,,,,,N,ACTIVE
1510,1321831,1033962,"""ANHUI YIFENG SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1321850,1033957,"""TONGXIANGSHI LANSIDAI TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321865,1033955,"""XIANYANG XIANFEI SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1321889,1034363,"""ZHANGJIAKOUSHI XINRISHANG YIDONG""",RB,,,ZB,,,,N,ACTIVE
1510,1321912,1034047,"""SHENYANG HAOLIAN ZHONGFAN SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321942,1034051,"""HEBEI YUMINGHUAN SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1321958,1034355,"""WUHU YIDIANYI XINXI JISHU""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1321964,1035009,"""ZHUHAI SHUANGXIN TONGXUN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1321965,1034335,"""DAQING JINLI JIAYUAN JINGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1323544,1034080,"""MAANSHANSHI CHENGCHENG TONGXUN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1323556,1034077,"""GUIZHOU ZHIHUA TONGCHUANG""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1323653,1034074,"""XIAMENSHI HUABIN SHANGMAO""",RB,,,ZB,,,,N,INACTIVE
1510,1323659,1033964,"""GUANGZHOUSHI SHANGZHIZHENG""",RB,,,ZB,,,,Y,INACTIVE
1510,1323660,1034070,"""HAIKOU XINFENGYUE TONGXIN SHEBEI""",RB,,,ZB,,,,N,ACTIVE
1510,1323666,1034327,"""FUJIAN JIEJIAN SHIYE YOUXIAN GONGSI""",RB,,,ZB,,,,Y,INACTIVE
1510,1324290,1034323,"""LANGFANGSHI JIAYIN GUOTONG""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1324291,1034200,"""JILINSHI WEIQI SHANGMAO""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1324305,1034203,"""ZHUHAISHI MINGCHANG TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1324306,1034083,"""ZHUHAISHI DONGDA GUANGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1328988,1034375,"""CHONGQINGSHI GUANGXUAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1328996,1034591,"""HEZESHI XUNTONG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329009,1034589,"""NINGXIA SHENYUN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329037,1034602,"""SHAOXINGSHI KEQIAOQU ZEJIA DIANZI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329048,1034774,"""SHIZHU TUJIAZU ZIZHIXIAN YIBO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329118,1034891,"""XI'AN HONGXIANG DIANXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329125,1034902,"""HUAIAN DONGWEI TONGXUN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1329143,1035029,"""ANYUEXIAN XINWUYANG TONGXIN""",RB,,,ZB,,,,Y,INACTIVE
1510,1329159,1035027,"""WAN'ANXIAN DINGYI DIANXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330149,1034780,"""ZHONGSHANSHI RONGHAO DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330150,1034757,"""WULUMUQISHI JINCHENG XIANGRUI""",RB,,,ZB,,,,Y,INACTIVE
1510,1330151,1034900,"""FOSHANSHI HAIGUO DIANXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1330157,1035015,"""HANSHOUXIAN HONGDA JIADIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330158,1035130,"""BAOTOUSHI ZHONGXIN DIANZI KEJI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1330166,1034755,"""JIANGMENSHI SENHUAN TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330167,1034325,"""JININGSHI XINSHENGCHUANG SHANGMAO""",RB,"IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330173,1034321,"""HAIKOU XINJUNMING GONGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1330934,1036418,"""SHANGHAI SHENGSU TONGXIN QICAI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1330940,1034875,"""DONGGUANSHI CHANGHENG TONGXIN""",RB,,,ZB,,,,Y,INACTIVE
1510,1330941,1034759,"""FOSHANSHI CHANCHENGQU TIANHEXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1330949,1034765,"""XIAMENSHI ZHONGTAIDA MAOYI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1330957,1034787,"""JILINSHI BOHUI TONGXUN QICAI""",RB,,,ZB,,,,Y,INACTIVE
1510,1330969,1036074,"""ZHEJIANG YINYAN TONGXIN QICAI""",RB,,,ZB,,,,Y,INACTIVE
1510,1330979,1036072,"""YUEYANGSHI JIAQI TONGXUN KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1331007,1035163,"""ANKANGSHI HENGFA SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1331074,1036080,"""WUHAN JULIJIAHONG TONGXIN SHEBEI""",RB,,,ZB,,,,Y,INACTIVE
1510,1331085,1036038,"""WEINAN PENGXIANG KEJI FUWU""",RB,,,ZB,,,,N,INACTIVE
1510,1331111,1036433,"""YUEQINGSHI HENGYUAN TONGXIN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1331207,1036054,"""TONGXIANGSHI XINSIFANG DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1331220,1036052,"""SHAOXING SHANGYU NUOHENG MAOYI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1331234,1036040,"""RUIANSHI WANBO TONGXIN KEJI""",RB,,,ZB,,,,Y,INACTIVE
1510,1332669,1034910,"""DALIAN HUIFU KEJI YOUXIAN GONGSI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332671,1034919,"""NINGBO BEILUNQU SHUNHUANG""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332675,1035566,"""GUANGZHOUSHI PANYUQU YINGKE""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332682,1034906,"""JIANGSU ZHONGBO TONGXIN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332683,1036045,"""JIANGSU RUNHAN TONGXIN KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332689,1034894,"""JIANGSU BEITE XINXI JISHU""",RB,,,ZB,,,,N,INACTIVE
1510,1332690,1035155,"""LANZHOU JIARUN TONGXUN DIANZI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332691,1034896,"""JIANGXISHENG DINGSHUN DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332697,1035021,"""SHENYANG JINKAIWEI TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1332698,1035138,"""HEBEI XINGZHIYING SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1332699,1040335,"""SHENZHENSHI XINLONGLIAN TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332705,1035598,"""SUIHUA XUNJIE YANGGUANG SHANGMAO""",RB,,,ZB,,,,N,ACTIVE
1510,1332713,1035306,"""JIAXINGSHI WUTONG GUOWANG TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332721,1035169,"""HUZHOU NANXUN SHIDAI TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332806,1035165,"""HANGZHOU ZHISHI DIANZI KEJI YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332835,1035161,"""GANSU GAOKE WANDA DIANZI KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1332845,1035456,"""HAINAN JINJIAXIN DIANXUN SHEBEI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1332878,1035141,"""GUANGZHOU ZHENGCHI TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1334115,1035132,"""ZHUHAISHI CHUANGHAIMEI TONGXUN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1334138,1035136,"""JINAN TAINENG SHANGMAO YOUXIAN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1334189,1035308,"""CHANGSHA RUICHUANG ZIDONGHUA""",RB,,,ZB,,,,Y,INACTIVE
1510,1334200,1035310,"""BAIQUANXIAN TIANYUE MAOYI""",RB,,,ZB,,,,Y,INACTIVE
1510,1334211,1035454,"""SIHUI HUITENG DIANZI KEJI YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1334222,1035452,"""SUZHOU XUANWEI SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1334253,1035711,"""XI'AN DAYUEKE GONGMAO YOUXIAN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1334264,1035579,"""KUCHE XUESONG DIANZI TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1336538,1035876,"""JIEXIUSHI SHIDAI KEMAO YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1336559,1035869,"""QIANNANZHOU LIHUA TONGXUN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1336606,1035601,"""MUDANJIANGSHI QICHUANG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1336620,1035573,"""SHAANXI PUCHENG KAICHENGRUI""",RB,,,ZB,,,,N,INACTIVE
1510,1336636,1036191,"""LONGYAN LIANXIN KEJI YOUXIAN GONGSI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1336643,1035472,"""YIYANG ANGE JIENENG SHEBEI YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1336669,1035583,"""HUNAN  HAOFENG TONGXUN  FAZHAN""",RB,,,ZB,,,,N,ACTIVE
1510,1336697,1036047,"""NINGJINXIAN TENGJIN SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337455,1034888,"""HERMES (CHINA) CO., LTD""",EH,APPLE WATCH HERMES,,,,,,N,ACTIVE
1510,1337464,1035596,"""JINHUASHI ZHENHUA TONGXUN SHEBEI""",RB,,,ZB,,,,Y,INACTIVE
1510,1337465,1035709,"""DONGGUANSHI DONGCHENG DONGDI""",RB,,,ZB,,,,Y,INACTIVE
1510,1337471,1035590,"""JIUTAISHI LANTIAN TONGXUN QICAI""",RB,,,ZB,,,,N,ACTIVE
1510,1337472,1035588,"""BEIHAI TIANRUN TONGXUN SHEBEI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337478,1037464,"""NANJING RENHE TONGXIN KEJI YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337479,1037466,"""SICHUAN MEIXUNDA TONGXUN YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1337480,1037469,"""ANHUISHENG HAIXIA TONGXUN KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337486,1035568,"""SHANDONG XINXING JITUAN YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337487,1035871,"""LIANYUNGANGSHI XINCHANGYUAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337501,1035731,"""QUZHOUSHI XIDUODUO TONGXIN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337509,1035594,"""DEHUISHI YINDA TONGXUN YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337514,1035716,"""CHUXIONG YONGSHENG SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337671,1037460,"""HEFEI ZHANXUN SHANGMAO YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1337702,1036193,"""LUXIXIAN JIASHENG TONGXIN KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1337724,1035866,"""TONGLIAO ZHONGYOU DINGXIN SHUMA TON""",RB,,,ZB,,,,N,INACTIVE
1510,1338018,1036403,"""SHENYANG LEIMING DINGXIN TONGXUN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1338019,1035724,"""CANGZHOU HONGTAIYANG GOUWU""",RB,,,ZB,,,,N,ACTIVE
1510,1338020,1035721,"""JINING DINGHUI SHANGMAO YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338021,1035750,"""ZHEJIANG HUIPU DIANZI TONGXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338022,1038096,"""SHENZHENSHI YANTIANQU JIXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338036,1035726,"""SHENZHENSHI LONGTENGYU SHANGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1338037,1036429,"""SHENZHEN DEXIN SHENGTIAN DIANZI""",RB,,,ZB,,,,N,ACTIVE
1510,1338043,1036030,"""PANJIN TIANTUO SHANGMAO YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338044,1038094,"""XINING GUANGSHUO DIANZI YOUXIAN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1338045,1037462,"""LIAOYUANSHI XINDA SHUMA GUANGCHANG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338051,1036028,"""LILINGSHI JIAXUN TONGXIN SHOUJI""",RB,,,ZB,,,,N,INACTIVE
1510,1338052,1036062,"""HANZHONG JINSHI DIANXUN YOUXIAN""",RB,,,ZB,,,,N,INACTIVE
1510,1338053,1036416,"""CHONGQING FENGHUO DIANXIN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338059,1036036,"""ZHENJIANG GUOMAO TONGXUN SHEBEI""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1338060,1037452,"""CHANGCHUN HONGJI SHUMA KEJI""",RB,,,ZB,,,,Y,INACTIVE
1510,1338061,1036592,"""ALAERSHI FENGSHANG SHANGMAO""",RB,,,ZB,,,,N,ACTIVE
1510,1338067,1036032,"""ZHUMADIANSHI MINGYANG DIANZI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338115,1036082,"""LIUZHOUSHI JIALIAN TONGXIN YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1338146,1036078,"""XIAMENSHI BAISONG SHANGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1338168,1036076,"""YAN'AN DIXINTONG GONGMAO YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1338237,1036401,"""ZHUHAISHI BIAOSHENG TONGXIN SHEBEI""",RB,,,ZB,,,,Y,INACTIVE
1510,1339264,1036185,"""YUEYANG WEIPIN SHANGMAO YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1339289,1035604,"""HESHANSHI XINHE YUNSHANG SHANGMAO""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1339419,1035873,"""JINNING ZHENFENG DIANZI JINGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1339425,1036050,"""JINGDONG SHIJI TONGXUN SHEBEI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1339450,1036060,"""KUNMING AOZHIPO SHANGMAO YOUXIAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341009,1035575,"""SANMINGSHI KEXUN MAOYI YOUXIAN""",RB,,,ZB,,,,N,ACTIVE
1510,1341010,1035733,"""LINHAISHI XINLIN TONGXUN DIANZI""",RB,,,ZB,,,,Y,INACTIVE
1510,1341016,1035740,"""GONGQINGCHENG HENENG SHUMA KEJI""",RB,,,ZB,,,,N,ACTIVE
1510,1341022,1035735,"""JILINSHENG HANTONG SHANGMAO""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1341023,1035612,"""CHENGDU LESHENG TONGXIN""",RB,,,ZB,,,,N,INACTIVE
1510,1341029,1035610,"""DALIAN YING'AO TONGXIN SHEBEI""",RB,,,ZB,,,,N,ACTIVE
1510,1341030,1036056,"""RUILISHI HUIFU TONGXUN YOUXIAN""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341036,1040539,"""ANHUI RUANNIAO DIANZI KEJI""",RB,,,ZB,,,,Y,INACTIVE
1510,1341037,1039670,"""GUANGXI LECHAO WANGLUO KEJI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341043,1036058,"""LUXIXIAN HENGSHENG TONGXUN QICAI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341044,1039665,"""HUIZHOU GUANGDIAN HUANYU""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341050,1039642,"""XINYUSHI SHUIJINGGONG TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341051,1039668,"""HUANANXIAN CHENGXIN TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341057,1039233,"""WUHAN LETONG SHUMA KEJI YOUXIAN""",RB,,,ZB,,,,N,INACTIVE
1510,1341058,1037984,"""LINYI YITONG TONGXUN SHEBEI""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341064,1038231,"""BAOTOUSHI XINGANXIAN TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341065,1038227,"""QUANZHOUSHI MINGGANG TONGXIN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341109,1036042,"""PAN'ANXIAN XUQIJIA TONGXUN SHEBEI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341122,1036198,"""HUNAN XIAOLAJIAO TONGXUN KEJI""",RB,"APPLE CPU, BEATS PRODUCTS, HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341145,1037986,"""JINING HUANUOWEI JINGMAO""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341146,1037988,"""FUJIAN ZHENGHE YUNSHANG JITUAN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341147,1038211,"""HENGYANGSHI JUHONGYUAN TONGXUN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341153,1037990,"""CHENGXIN TIANXIA (TIANJIN)""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341156,1036589,"""QIQIHAERSHI SHIJI XINPENG JINGMAO""",RB,,,ZB,,,,Y,INACTIVE
1510,1341159,1037982,"""LONGYANSHI XINLUOQU ZHONGYITONG""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
1510,1341169,1036421,"""SHENZHENSHI HEZHIXUN TONGXUN""",RB,"IPAD, IPHONE, IPOD",,ZB,,,,Y,INACTIVE
1510,1341695,1036583,"""GANZHOU RUIFENG TONGXUN QICAI""",RB,,,ZB,,,,Y,INACTIVE
1510,1341710,1036577,"""JINWANQU YUDA TONGXIN SHEBEIHANG""",RB,,,ZB,,,,Y,INACTIVE
1510,1341782,1036435,"""QINGDAO CHUNFENG TONGXUN QICAI""",RB,,,ZB,,,,Y,INACTIVE
1510,1341803,1036575,"""ZHANJIANGSHI HAOSHIJIE TONGXUN""",RB,,,ZB,,,,Y,INACTIVE
1510,1341824,1039235,"""WEIFANG GOUDE SHANGMAO YOUXIAN""",RB,"HOMEPOD, IPAD, IPHONE, IPOD, WATCH",,ZB,,,,N,ACTIVE
